"","x"
"39935",3.179793
"39936",3.179637
"39937",3.179481
"39938",3.179324
"39939",3.179175
"39940",3.179026
"39941",3.178886
"39942",3.178732
"39943",3.178576
"39944",3.17842
"39945",3.178285
"39946",3.178149
"39947",3.177993
"39948",3.177837
"39949",3.177681
"39950",3.177525
"39951",3.177393
"39952",3.177251
"39953",3.177122
"39954",3.176995
"39955",3.17687
"39956",3.176745
"39957",3.176627
"39958",3.176504
"39959",3.176377
"39960",3.176264
"39961",3.176152
"39962",3.176039
"39963",3.175927
"39964",3.175815
"39965",3.175701
"39966",3.175588
"39967",3.175475
"39968",3.175366
"39969",3.175222
"39970",3.175088
"39971",3.174952
"39972",3.174796
"39973",3.17464
"39974",3.174497
"39975",3.174369
"39976",3.174236
"39977",3.174096
"39978",3.173941
"39979",3.173785
"39980",3.173629
"39981",3.173475
"39982",3.173319
"39983",3.173163
"39984",3.173015
"39985",3.172867
"39986",3.172717
"39987",3.172565
"39988",3.172412
"39989",3.172259
"39990",3.172106
"39991",3.171953
"39992",3.1718
"39993",3.171648
"39994",3.171496
"39995",3.176612
"39996",3.181546
"39997",3.186299
"39998",3.190869
"39999",3.195258
"40000",3.199464
"40001",3.203489
"40002",3.207333
"40003",3.210994
"40004",3.214473
"40005",3.217771
"40006",3.220888
"40007",3.223822
"40008",3.226575
"40009",3.229146
"40010",3.231535
"40011",3.233739
"40012",3.235763
"40013",3.237607
"40014",3.239269
"40015",3.240748
"40016",3.242047
"40017",3.243163
"40018",3.244098
"40019",3.244852
"40020",3.245424
"40021",3.245814
"40022",3.246023
"40023",3.24605
"40024",3.245896
"40025",3.245742
"40026",3.245588
"40027",3.245434
"40028",3.24528
"40029",3.245126
"40030",3.244972
"40031",3.244819
"40032",3.244665
"40033",3.244511
"40034",3.244357
"40035",3.244203
"40036",3.24405
"40037",3.243896
"40038",3.243742
"40039",3.243588
"40040",3.243434
"40041",3.24328
"40042",3.243126
"40043",3.242972
"40044",3.242818
"40045",3.242665
"40046",3.242512
"40047",3.242358
"40048",3.242204
"40049",3.242051
"40050",3.241897
"40051",3.241744
"40052",3.24159
"40053",3.241437
"40054",3.241284
"40055",3.241131
"40056",3.240978
"40057",3.240825
"40058",3.240672
"40059",3.24052
"40060",3.240367
"40061",3.240215
"40062",3.240063
"40063",3.239911
"40064",3.239758
"40065",3.239606
"40066",3.239453
"40067",3.239301
"40068",3.239148
"40069",3.238996
"40070",3.238843
"40071",3.23869
"40072",3.238538
"40073",3.238385
"40074",3.238233
"40075",3.23808
"40076",3.237928
"40077",3.237776
"40078",3.237624
"40079",3.237472
"40080",3.23732
"40081",3.237168
"40082",3.237015
"40083",3.236864
"40084",3.236713
"40085",3.236561
"40086",3.236409
"40087",3.236257
"40088",3.236105
"40089",3.235953
"40090",3.235801
"40091",3.235649
"40092",3.235497
"40093",3.235345
"40094",3.235194
"40095",3.235042
"40096",3.234891
"40097",3.234739
"40098",3.234588
"40099",3.234437
"40100",3.234286
"40101",3.234134
"40102",3.233983
"40103",3.233831
"40104",3.233679
"40105",3.233527
"40106",3.233375
"40107",3.233223
"40108",3.23307
"40109",3.232918
"40110",3.232765
"40111",3.232613
"40112",3.23246
"40113",3.232307
"40114",3.232153
"40115",3.232
"40116",3.231848
"40117",3.231697
"40118",3.231544
"40119",3.231392
"40120",3.23124
"40121",3.231087
"40122",3.230935
"40123",3.230782
"40124",3.230629
"40125",3.230476
"40126",3.230323
"40127",3.23017
"40128",3.230016
"40129",3.229862
"40130",3.229708
"40131",3.229554
"40132",3.2294
"40133",3.229246
"40134",3.229091
"40135",3.228938
"40136",3.228785
"40137",3.228632
"40138",3.228479
"40139",3.228326
"40140",3.228174
"40141",3.228021
"40142",3.227868
"40143",3.227715
"40144",3.227562
"40145",3.227409
"40146",3.227255
"40147",3.227101
"40148",3.226947
"40149",3.226793
"40150",3.22664
"40151",3.226486
"40152",3.226331
"40153",3.226176
"40154",3.226021
"40155",3.225866
"40156",3.225711
"40157",3.225556
"40158",3.225401
"40159",3.225246
"40160",3.225091
"40161",3.224936
"40162",3.224781
"40163",3.224626
"40164",3.224471
"40165",3.224315
"40166",3.224169
"40167",3.224024
"40168",3.223871
"40169",3.223724
"40170",3.223581
"40171",3.223439
"40172",3.223295
"40173",3.223149
"40174",3.223002
"40175",3.222855
"40176",3.222709
"40177",3.222561
"40178",3.222414
"40179",3.222266
"40180",3.222117
"40181",3.221967
"40182",3.221818
"40183",3.221668
"40184",3.221518
"40185",3.221368
"40186",3.221217
"40187",3.221067
"40188",3.220915
"40189",3.220794
"40190",3.220673
"40191",3.220554
"40192",3.220414
"40193",3.220283
"40194",3.220163
"40195",3.220039
"40196",3.219914
"40197",3.219789
"40198",3.219664
"40199",3.219538
"40200",3.219406
"40201",3.219274
"40202",3.219141
"40203",3.219008
"40204",3.218874
"40205",3.21874
"40206",3.218606
"40207",3.218471
"40208",3.218335
"40209",3.218194
"40210",3.218052
"40211",3.217913
"40212",3.217786
"40213",3.21766
"40214",3.217527
"40215",3.217388
"40216",3.217262
"40217",3.217136
"40218",3.217011
"40219",3.216884
"40220",3.216726
"40221",3.216568
"40222",3.21641
"40223",3.216252
"40224",3.216094
"40225",3.21596
"40226",3.215835
"40227",3.215699
"40228",3.215568
"40229",3.215436
"40230",3.215313
"40231",3.215187
"40232",3.215054
"40233",3.214909
"40234",3.214751
"40235",3.214593
"40236",3.214435
"40237",3.214286
"40238",3.214128
"40239",3.21397
"40240",3.213812
"40241",3.213655
"40242",3.213497
"40243",3.213344
"40244",3.213193
"40245",3.213046
"40246",3.212911
"40247",3.212771
"40248",3.212637
"40249",3.212479
"40250",3.212321
"40251",3.212163
"40252",3.212006
"40253",3.211848
"40254",3.21169
"40255",3.211532
"40256",3.211375
"40257",3.211217
"40258",3.211059
"40259",3.210902
"40260",3.210744
"40261",3.210586
"40262",3.210429
"40263",3.210277
"40264",3.21012
"40265",3.209962
"40266",3.209804
"40267",3.209647
"40268",3.209489
"40269",3.209332
"40270",3.209174
"40271",3.209019
"40272",3.208866
"40273",3.20872
"40274",3.208568
"40275",3.208411
"40276",3.208253
"40277",3.208096
"40278",3.207938
"40279",3.207781
"40280",3.207623
"40281",3.207483
"40282",3.207326
"40283",3.207168
"40284",3.207025
"40285",3.206873
"40286",3.206718
"40287",3.206561
"40288",3.206425
"40289",3.206291
"40290",3.206134
"40291",3.205976
"40292",3.205819
"40293",3.205661
"40294",3.205522
"40295",3.205369
"40296",3.205212
"40297",3.205054
"40298",3.204897
"40299",3.20474
"40300",3.204582
"40301",3.204425
"40302",3.204268
"40303",3.20411
"40304",3.203953
"40305",3.203796
"40306",3.203638
"40307",3.203481
"40308",3.203324
"40309",3.203166
"40310",3.203009
"40311",3.202867
"40312",3.202721
"40313",3.202564
"40314",3.202406
"40315",3.202249
"40316",3.202092
"40317",3.201935
"40318",3.201777
"40319",3.20162
"40320",3.201463
"40321",3.201306
"40322",3.201149
"40323",3.200991
"40324",3.200834
"40325",3.200677
"40326",3.20052
"40327",3.200363
"40328",3.200205
"40329",3.200048
"40330",3.199891
"40331",3.199734
"40332",3.199587
"40333",3.19943
"40334",3.199284
"40335",3.199127
"40336",3.19897
"40337",3.198813
"40338",3.198656
"40339",3.198499
"40340",3.198342
"40341",3.198184
"40342",3.198027
"40343",3.197877
"40344",3.197739
"40345",3.19761
"40346",3.197485
"40347",3.197332
"40348",3.197201
"40349",3.197063
"40350",3.196911
"40351",3.196762
"40352",3.196616
"40353",3.196473
"40354",3.196346
"40355",3.196211
"40356",3.196079
"40357",3.195958
"40358",3.195843
"40359",3.195732
"40360",3.199809
"40361",3.203751
"40362",3.207533
"40363",3.211164
"40364",3.214651
"40365",3.217964
"40366",3.22113
"40367",3.224153
"40368",3.227033
"40369",3.229767
"40370",3.232357
"40371",3.234803
"40372",3.237104
"40373",3.239261
"40374",3.241272
"40375",3.24314
"40376",3.244863
"40377",3.246441
"40378",3.247875
"40379",3.249165
"40380",3.25031
"40381",3.251311
"40382",3.252167
"40383",3.252874
"40384",3.25344
"40385",3.253863
"40386",3.254141
"40387",3.254275
"40388",3.254264
"40389",3.254109
"40390",3.253954
"40391",3.253799
"40392",3.253644
"40393",3.253489
"40394",3.253334
"40395",3.253179
"40396",3.253024
"40397",3.25287
"40398",3.252715
"40399",3.252561
"40400",3.252406
"40401",3.252252
"40402",3.252099
"40403",3.251945
"40404",3.251792
"40405",3.251638
"40406",3.251484
"40407",3.25133
"40408",3.251177
"40409",3.251023
"40410",3.25087
"40411",3.250716
"40412",3.250563
"40413",3.25041
"40414",3.250256
"40415",3.250104
"40416",3.249951
"40417",3.249798
"40418",3.249645
"40419",3.249492
"40420",3.249339
"40421",3.249186
"40422",3.249033
"40423",3.24888
"40424",3.248727
"40425",3.248574
"40426",3.248421
"40427",3.248269
"40428",3.248117
"40429",3.247968
"40430",3.247816
"40431",3.24767
"40432",3.24752
"40433",3.247375
"40434",3.247228
"40435",3.247078
"40436",3.24693
"40437",3.246781
"40438",3.246633
"40439",3.246482
"40440",3.24633
"40441",3.246178
"40442",3.246027
"40443",3.245875
"40444",3.245723
"40445",3.245571
"40446",3.24542
"40447",3.245268
"40448",3.245115
"40449",3.244963
"40450",3.244811
"40451",3.244658
"40452",3.244505
"40453",3.244353
"40454",3.2442
"40455",3.244048
"40456",3.243896
"40457",3.243743
"40458",3.243591
"40459",3.243438
"40460",3.243289
"40461",3.243136
"40462",3.242984
"40463",3.242832
"40464",3.242679
"40465",3.242527
"40466",3.242375
"40467",3.242223
"40468",3.24207
"40469",3.241918
"40470",3.241765
"40471",3.241612
"40472",3.24146
"40473",3.241306
"40474",3.241154
"40475",3.241002
"40476",3.24085
"40477",3.240698
"40478",3.240546
"40479",3.240394
"40480",3.240243
"40481",3.240091
"40482",3.239939
"40483",3.239786
"40484",3.239634
"40485",3.239482
"40486",3.23933
"40487",3.239177
"40488",3.239025
"40489",3.238873
"40490",3.23872
"40491",3.238567
"40492",3.238414
"40493",3.238262
"40494",3.238109
"40495",3.237956
"40496",3.237803
"40497",3.237651
"40498",3.237498
"40499",3.237345
"40500",3.237192
"40501",3.237039
"40502",3.236886
"40503",3.236733
"40504",3.236579
"40505",3.236426
"40506",3.236273
"40507",3.23612
"40508",3.235966
"40509",3.235813
"40510",3.235659
"40511",3.235506
"40512",3.235352
"40513",3.235198
"40514",3.235043
"40515",3.234889
"40516",3.234735
"40517",3.23458
"40518",3.234426
"40519",3.234271
"40520",3.234116
"40521",3.233961
"40522",3.233807
"40523",3.233652
"40524",3.233497
"40525",3.233342
"40526",3.233187
"40527",3.233032
"40528",3.232877
"40529",3.232721
"40530",3.232566
"40531",3.232431
"40532",3.232297
"40533",3.232161
"40534",3.232025
"40535",3.231885
"40536",3.231746
"40537",3.231604
"40538",3.231461
"40539",3.231316
"40540",3.231172
"40541",3.231026
"40542",3.230881
"40543",3.230736
"40544",3.230589
"40545",3.230443
"40546",3.230288
"40547",3.230139
"40548",3.229992
"40549",3.229845
"40550",3.229697
"40551",3.229549
"40552",3.229403
"40553",3.229253
"40554",3.229095
"40555",3.228937
"40556",3.22878
"40557",3.228635
"40558",3.228504
"40559",3.228388
"40560",3.228268
"40561",3.228109
"40562",3.227986
"40563",3.227871
"40564",3.227756
"40565",3.227639
"40566",3.227517
"40567",3.227392
"40568",3.227268
"40569",3.227145
"40570",3.227019
"40571",3.226893
"40572",3.226768
"40573",3.226643
"40574",3.226517
"40575",3.226391
"40576",3.226264
"40577",3.226137
"40578",3.226011
"40579",3.225884
"40580",3.225755
"40581",3.225616
"40582",3.225478
"40583",3.225346
"40584",3.22522
"40585",3.225095
"40586",3.22497
"40587",3.224845
"40588",3.22472
"40589",3.224593
"40590",3.224437
"40591",3.224279
"40592",3.224139
"40593",3.224011
"40594",3.223884
"40595",3.223756
"40596",3.223616
"40597",3.223488
"40598",3.22336
"40599",3.223228
"40600",3.223094
"40601",3.222957
"40602",3.222824
"40603",3.222688
"40604",3.222556
"40605",3.222417
"40606",3.222277
"40607",3.222134
"40608",3.221983
"40609",3.221833
"40610",3.221685
"40611",3.221541
"40612",3.221383
"40613",3.221225
"40614",3.221083
"40615",3.220947
"40616",3.220811
"40617",3.220683
"40618",3.220551
"40619",3.220422
"40620",3.220289
"40621",3.22016
"40622",3.220028
"40623",3.219887
"40624",3.219756
"40625",3.219616
"40626",3.219458
"40627",3.219323
"40628",3.21919
"40629",3.219032
"40630",3.218874
"40631",3.218716
"40632",3.218558
"40633",3.2184
"40634",3.218242
"40635",3.218084
"40636",3.217926
"40637",3.217768
"40638",3.21761
"40639",3.217452
"40640",3.217294
"40641",3.217136
"40642",3.216978
"40643",3.216836
"40644",3.216684
"40645",3.216526
"40646",3.216373
"40647",3.216235
"40648",3.216098
"40649",3.215966
"40650",3.215834
"40651",3.215701
"40652",3.215553
"40653",3.215422
"40654",3.215295
"40655",3.21517
"40656",3.215043
"40657",3.214918
"40658",3.214783
"40659",3.214625
"40660",3.214488
"40661",3.214344
"40662",3.214186
"40663",3.214028
"40664",3.21387
"40665",3.213712
"40666",3.213566
"40667",3.21341
"40668",3.213264
"40669",3.213133
"40670",3.213004
"40671",3.212868
"40672",3.212733
"40673",3.212603
"40674",3.212475
"40675",3.212354
"40676",3.212231
"40677",3.212108
"40678",3.211977
"40679",3.211819
"40680",3.211671
"40681",3.211514
"40682",3.211356
"40683",3.211198
"40684",3.21104
"40685",3.210883
"40686",3.21074
"40687",3.210594
"40688",3.210446
"40689",3.210305
"40690",3.210168
"40691",3.210043
"40692",3.209919
"40693",3.209798
"40694",3.209671
"40695",3.209514
"40696",3.209356
"40697",3.209199
"40698",3.209041
"40699",3.208887
"40700",3.208761
"40701",3.20864
"40702",3.208483
"40703",3.208335
"40704",3.208186
"40705",3.208058
"40706",3.207938
"40707",3.207823
"40708",3.207696
"40709",3.207573
"40710",3.207467
"40711",3.207319
"40712",3.207162
"40713",3.207012
"40714",3.206881
"40715",3.206763
"40716",3.206647
"40717",3.206541
"40718",3.206435
"40719",3.206326
"40720",3.206209
"40721",3.20609
"40722",3.205966
"40723",3.205836
"40724",3.205692
"40725",3.209379
"40726",3.212941
"40727",3.216367
"40728",3.219657
"40729",3.222813
"40730",3.225834
"40731",3.228721
"40732",3.231476
"40733",3.234099
"40734",3.23659
"40735",3.239007
"40736",3.241269
"40737",3.243417
"40738",3.245417
"40739",3.247273
"40740",3.249001
"40741",3.250599
"40742",3.252054
"40743",3.253377
"40744",3.254557
"40745",3.255606
"40746",3.256516
"40747",3.257299
"40748",3.257947
"40749",3.258469
"40750",3.25886
"40751",3.259112
"40752",3.259217
"40753",3.259189
"40754",3.259038
"40755",3.258886
"40756",3.258733
"40757",3.258577
"40758",3.258422
"40759",3.258266
"40760",3.258111
"40761",3.257956
"40762",3.257801
"40763",3.257647
"40764",3.257517
"40765",3.257379
"40766",3.257238
"40767",3.257092
"40768",3.256943
"40769",3.256791
"40770",3.256636
"40771",3.256482
"40772",3.256328
"40773",3.256174
"40774",3.256021
"40775",3.255868
"40776",3.255714
"40777",3.25556
"40778",3.255407
"40779",3.255253
"40780",3.2551
"40781",3.254947
"40782",3.254794
"40783",3.25464
"40784",3.254487
"40785",3.254334
"40786",3.25418
"40787",3.254027
"40788",3.253873
"40789",3.25372
"40790",3.253628
"40791",3.253524
"40792",3.25341
"40793",3.253295
"40794",3.253181
"40795",3.253062
"40796",3.252935
"40797",3.252806
"40798",3.252677
"40799",3.252543
"40800",3.252403
"40801",3.252259
"40802",3.252112
"40803",3.251963
"40804",3.251811
"40805",3.251658
"40806",3.251522
"40807",3.251384
"40808",3.251241
"40809",3.251098
"40810",3.250951
"40811",3.250814
"40812",3.250679
"40813",3.250542
"40814",3.2504
"40815",3.250255
"40816",3.250108
"40817",3.249958
"40818",3.249807
"40819",3.249655
"40820",3.249503
"40821",3.249352
"40822",3.249201
"40823",3.249049
"40824",3.248898
"40825",3.248747
"40826",3.248596
"40827",3.248445
"40828",3.248295
"40829",3.248143
"40830",3.247992
"40831",3.247841
"40832",3.24769
"40833",3.247539
"40834",3.247387
"40835",3.247236
"40836",3.247085
"40837",3.246934
"40838",3.246784
"40839",3.246633
"40840",3.246482
"40841",3.246331
"40842",3.24618
"40843",3.246029
"40844",3.245878
"40845",3.245727
"40846",3.245576
"40847",3.245424
"40848",3.245273
"40849",3.245121
"40850",3.244969
"40851",3.244817
"40852",3.244665
"40853",3.244514
"40854",3.244362
"40855",3.244209
"40856",3.244057
"40857",3.243904
"40858",3.243752
"40859",3.243599
"40860",3.243447
"40861",3.243294
"40862",3.243142
"40863",3.242989
"40864",3.242837
"40865",3.242684
"40866",3.242532
"40867",3.242379
"40868",3.242226
"40869",3.242073
"40870",3.24192
"40871",3.241767
"40872",3.241614
"40873",3.24146
"40874",3.241307
"40875",3.241153
"40876",3.241
"40877",3.240846
"40878",3.240692
"40879",3.240539
"40880",3.240385
"40881",3.240231
"40882",3.240077
"40883",3.239923
"40884",3.239768
"40885",3.239613
"40886",3.239458
"40887",3.239303
"40888",3.239148
"40889",3.238992
"40890",3.238837
"40891",3.238682
"40892",3.238527
"40893",3.238372
"40894",3.238216
"40895",3.238061
"40896",3.237923
"40897",3.237785
"40898",3.237647
"40899",3.23751
"40900",3.237371
"40901",3.237232
"40902",3.237093
"40903",3.236952
"40904",3.23681
"40905",3.236665
"40906",3.23652
"40907",3.236375
"40908",3.236228
"40909",3.236082
"40910",3.235934
"40911",3.235785
"40912",3.235637
"40913",3.235488
"40914",3.235339
"40915",3.235188
"40916",3.235039
"40917",3.23489
"40918",3.234741
"40919",3.234591
"40920",3.234441
"40921",3.23429
"40922",3.234139
"40923",3.233988
"40924",3.233836
"40925",3.233684
"40926",3.233529
"40927",3.233377
"40928",3.233233
"40929",3.23309
"40930",3.232952
"40931",3.232808
"40932",3.23266
"40933",3.232509
"40934",3.232351
"40935",3.2322
"40936",3.232059
"40937",3.231923
"40938",3.231786
"40939",3.231649
"40940",3.231513
"40941",3.231377
"40942",3.231241
"40943",3.231104
"40944",3.230979
"40945",3.230855
"40946",3.230732
"40947",3.230608
"40948",3.230477
"40949",3.230334
"40950",3.230209
"40951",3.23005
"40952",3.229908
"40953",3.229778
"40954",3.22964
"40955",3.229515
"40956",3.229391
"40957",3.229246
"40958",3.229116
"40959",3.228991
"40960",3.228863
"40961",3.228737
"40962",3.228608
"40963",3.228482
"40964",3.228351
"40965",3.228207
"40966",3.228048
"40967",3.22789
"40968",3.227749
"40969",3.227606
"40970",3.227447
"40971",3.227289
"40972",3.22713
"40973",3.226997
"40974",3.226861
"40975",3.226734
"40976",3.226605
"40977",3.226448
"40978",3.22629
"40979",3.226131
"40980",3.225973
"40981",3.225814
"40982",3.225656
"40983",3.225498
"40984",3.225339
"40985",3.225181
"40986",3.225023
"40987",3.224864
"40988",3.224706
"40989",3.224547
"40990",3.224389
"40991",3.224231
"40992",3.224072
"40993",3.223914
"40994",3.223756
"40995",3.223597
"40996",3.223439
"40997",3.223286
"40998",3.223128
"40999",3.222971
"41000",3.222815
"41001",3.222657
"41002",3.222499
"41003",3.222341
"41004",3.222182
"41005",3.222024
"41006",3.221866
"41007",3.221708
"41008",3.22155
"41009",3.2214
"41010",3.221251
"41011",3.221093
"41012",3.220935
"41013",3.220777
"41014",3.220635
"41015",3.220497
"41016",3.220359
"41017",3.220214
"41018",3.220078
"41019",3.219944
"41020",3.219803
"41021",3.219645
"41022",3.219487
"41023",3.219329
"41024",3.219176
"41025",3.219033
"41026",3.218886
"41027",3.218739
"41028",3.218595
"41029",3.218449
"41030",3.218307
"41031",3.218169
"41032",3.218023
"41033",3.217865
"41034",3.217707
"41035",3.217557
"41036",3.217409
"41037",3.217251
"41038",3.217099
"41039",3.216953
"41040",3.216818
"41041",3.216688
"41042",3.216557
"41043",3.216428
"41044",3.216298
"41045",3.216155
"41046",3.216003
"41047",3.215854
"41048",3.215696
"41049",3.215538
"41050",3.21538
"41051",3.215222
"41052",3.215066
"41053",3.214917
"41054",3.21476
"41055",3.214609
"41056",3.214451
"41057",3.214293
"41058",3.214135
"41059",3.213977
"41060",3.213819
"41061",3.213661
"41062",3.213516
"41063",3.213358
"41064",3.213201
"41065",3.213043
"41066",3.212889
"41067",3.212737
"41068",3.212588
"41069",3.212445
"41070",3.212313
"41071",3.212156
"41072",3.211999
"41073",3.211858
"41074",3.211701
"41075",3.211553
"41076",3.211395
"41077",3.211242
"41078",3.211102
"41079",3.210975
"41080",3.210853
"41081",3.210733
"41082",3.210614
"41083",3.210496
"41084",3.210348
"41085",3.210224
"41086",3.210094
"41087",3.209976
"41088",3.209851
"41089",3.209695
"41090",3.216642
"41091",3.223345
"41092",3.229803
"41093",3.236016
"41094",3.241984
"41095",3.247707
"41096",3.253184
"41097",3.258415
"41098",3.263402
"41099",3.268145
"41100",3.272642
"41101",3.276893
"41102",3.2809
"41103",3.284662
"41104",3.288179
"41105",3.291451
"41106",3.294478
"41107",3.297259
"41108",3.299795
"41109",3.302086
"41110",3.304133
"41111",3.305935
"41112",3.307491
"41113",3.308798
"41114",3.309864
"41115",3.310686
"41116",3.311262
"41117",3.311594
"41118",3.311681
"41119",3.311523
"41120",3.311365
"41121",3.311207
"41122",3.31105
"41123",3.310892
"41124",3.310735
"41125",3.310578
"41126",3.31042
"41127",3.310263
"41128",3.310106
"41129",3.309949
"41130",3.309792
"41131",3.309635
"41132",3.309479
"41133",3.309322
"41134",3.309166
"41135",3.309009
"41136",3.308852
"41137",3.308696
"41138",3.308539
"41139",3.308382
"41140",3.308226
"41141",3.308069
"41142",3.307913
"41143",3.307756
"41144",3.3076
"41145",3.307443
"41146",3.307287
"41147",3.30713
"41148",3.306974
"41149",3.306816
"41150",3.306656
"41151",3.306497
"41152",3.306337
"41153",3.306178
"41154",3.30602
"41155",3.305861
"41156",3.305702
"41157",3.305543
"41158",3.305385
"41159",3.305226
"41160",3.305068
"41161",3.304909
"41162",3.304751
"41163",3.304593
"41164",3.304436
"41165",3.304279
"41166",3.304122
"41167",3.303965
"41168",3.303809
"41169",3.303653
"41170",3.303497
"41171",3.303341
"41172",3.303186
"41173",3.30303
"41174",3.302875
"41175",3.30272
"41176",3.302565
"41177",3.302411
"41178",3.302256
"41179",3.302102
"41180",3.301947
"41181",3.301792
"41182",3.301637
"41183",3.301482
"41184",3.301328
"41185",3.301173
"41186",3.301019
"41187",3.300864
"41188",3.30071
"41189",3.300555
"41190",3.300401
"41191",3.300246
"41192",3.300092
"41193",3.299937
"41194",3.299782
"41195",3.299627
"41196",3.299472
"41197",3.299328
"41198",3.299245
"41199",3.299142
"41200",3.299028
"41201",3.298905
"41202",3.298775
"41203",3.29864
"41204",3.298499
"41205",3.298354
"41206",3.298206
"41207",3.298055
"41208",3.297901
"41209",3.297747
"41210",3.297594
"41211",3.29744
"41212",3.297286
"41213",3.297133
"41214",3.296979
"41215",3.296827
"41216",3.296674
"41217",3.296521
"41218",3.296368
"41219",3.296214
"41220",3.296061
"41221",3.295907
"41222",3.295753
"41223",3.295598
"41224",3.295445
"41225",3.295291
"41226",3.295138
"41227",3.294985
"41228",3.294831
"41229",3.294678
"41230",3.294524
"41231",3.294371
"41232",3.294217
"41233",3.294063
"41234",3.29391
"41235",3.293756
"41236",3.293601
"41237",3.293447
"41238",3.293293
"41239",3.293139
"41240",3.292985
"41241",3.292831
"41242",3.292678
"41243",3.292524
"41244",3.29237
"41245",3.292216
"41246",3.292061
"41247",3.291907
"41248",3.291751
"41249",3.291596
"41250",3.291441
"41251",3.291285
"41252",3.29113
"41253",3.290974
"41254",3.290818
"41255",3.290662
"41256",3.290505
"41257",3.29035
"41258",3.290194
"41259",3.290038
"41260",3.289882
"41261",3.289779
"41262",3.289675
"41263",3.28957
"41264",3.289461
"41265",3.289352
"41266",3.289245
"41267",3.289134
"41268",3.28903
"41269",3.288921
"41270",3.288813
"41271",3.288685
"41272",3.288523
"41273",3.288362
"41274",3.2882
"41275",3.288039
"41276",3.287877
"41277",3.287716
"41278",3.287554
"41279",3.287393
"41280",3.287231
"41281",3.28707
"41282",3.286909
"41283",3.286747
"41284",3.286586
"41285",3.286478
"41286",3.286366
"41287",3.286259
"41288",3.286147
"41289",3.285985
"41290",3.285847
"41291",3.285722
"41292",3.285605
"41293",3.285486
"41294",3.285367
"41295",3.28525
"41296",3.285115
"41297",3.284957
"41298",3.284826
"41299",3.284682
"41300",3.28452
"41301",3.284359
"41302",3.284203
"41303",3.284042
"41304",3.28388
"41305",3.283734
"41306",3.28359
"41307",3.283447
"41308",3.283305
"41309",3.283169
"41310",3.283041
"41311",3.28291
"41312",3.282781
"41313",3.282653
"41314",3.282518
"41315",3.282388
"41316",3.282253
"41317",3.282114
"41318",3.281969
"41319",3.281835
"41320",3.281674
"41321",3.281513
"41322",3.281352
"41323",3.281192
"41324",3.281051
"41325",3.280917
"41326",3.280783
"41327",3.280653
"41328",3.280515
"41329",3.280388
"41330",3.280254
"41331",3.280125
"41332",3.279985
"41333",3.279825
"41334",3.279664
"41335",3.279503
"41336",3.279342
"41337",3.279181
"41338",3.27902
"41339",3.278883
"41340",3.278722
"41341",3.278561
"41342",3.2784
"41343",3.278239
"41344",3.278078
"41345",3.277917
"41346",3.277756
"41347",3.277595
"41348",3.277434
"41349",3.277273
"41350",3.277112
"41351",3.276952
"41352",3.276793
"41353",3.276632
"41354",3.276471
"41355",3.276326
"41356",3.276165
"41357",3.276023
"41358",3.275873
"41359",3.275712
"41360",3.275551
"41361",3.27539
"41362",3.275229
"41363",3.275069
"41364",3.274908
"41365",3.274747
"41366",3.274586
"41367",3.274425
"41368",3.274265
"41369",3.274104
"41370",3.273943
"41371",3.273782
"41372",3.273621
"41373",3.273461
"41374",3.2733
"41375",3.27314
"41376",3.272979
"41377",3.272827
"41378",3.272673
"41379",3.272512
"41380",3.272351
"41381",3.272192
"41382",3.27205
"41383",3.27191
"41384",3.271771
"41385",3.271633
"41386",3.271496
"41387",3.271335
"41388",3.271174
"41389",3.271014
"41390",3.270853
"41391",3.270693
"41392",3.270532
"41393",3.270371
"41394",3.270211
"41395",3.27005
"41396",3.26989
"41397",3.269729
"41398",3.269568
"41399",3.269408
"41400",3.269247
"41401",3.269095
"41402",3.268934
"41403",3.268774
"41404",3.268613
"41405",3.268452
"41406",3.268292
"41407",3.26814
"41408",3.267991
"41409",3.267846
"41410",3.26769
"41411",3.267538
"41412",3.267397
"41413",3.267262
"41414",3.26713
"41415",3.267001
"41416",3.26687
"41417",3.266728
"41418",3.266596
"41419",3.26646
"41420",3.266334
"41421",3.266225
"41422",3.266098
"41423",3.265989
"41424",3.265869
"41425",3.265708
"41426",3.265596
"41427",3.265487
"41428",3.265374
"41429",3.265265
"41430",3.265155
"41431",3.265047
"41432",3.264939
"41433",3.264832
"41434",3.264725
"41435",3.264616
"41436",3.26451
"41437",3.264403
"41438",3.264295
"41439",3.264188
"41440",3.264082
"41441",3.263975
"41442",3.26387
"41443",3.263762
"41444",3.263637
"41445",3.263507
"41446",3.263405
"41447",3.263245
"41448",3.263137
"41449",3.26301
"41450",3.262861
"41451",3.2627
"41452",3.262545
"41453",3.2624
"41454",3.262266
"41455",3.262162
"41456",3.264637
"41457",3.267004
"41458",3.269275
"41459",3.27145
"41460",3.273566
"41461",3.275598
"41462",3.277518
"41463",3.279372
"41464",3.281115
"41465",3.282762
"41466",3.284331
"41467",3.285809
"41468",3.287188
"41469",3.288448
"41470",3.289647
"41471",3.290752
"41472",3.291762
"41473",3.292678
"41474",3.293498
"41475",3.294231
"41476",3.294873
"41477",3.295426
"41478",3.295891
"41479",3.296267
"41480",3.296553
"41481",3.296751
"41482",3.296861
"41483",3.296881
"41484",3.296813
"41485",3.296656
"41486",3.296499
"41487",3.296342
"41488",3.296185
"41489",3.296028
